COD_APO;COD_ENDOSSO;DATA_COMP;COD_END;ITEM;TIPO_PES;MODALIDADE;TIPO_PROD;COBERTURA;COD_MODELO;ANO_MODELO;COD_TARIF;REGIAO;COD_CONT;TIPO_FRANQ;VAL_FRANQ;PERC_FATOR;TAB_REF;IS_CASCO;IS_RCDMAT;IS_RCDC;IS_RCDMOR;IS_APP_MA;IS_APP_IPA;IS_APP_DMH;PRE_CASCO;PRE_CAS_CO;PRE_RCDMAT;PRE_RCDC;PRE_RCDMOR;PRE_APP_MA;PRE_APP_IA;PRE_APP_DM;PRE_OUTROS;INICIO_VIG;FIM_VIG;PERC_BONUS;CLAS_BONUS;PERC_CORR;SEXO;DATA_NASC;TEMPO_HAB;UTILIZACAO;CEP_UTIL;CEP_PER;DATA_EMIS;SINAL
262603200;462832093;2019B;1;72;J;2;1;1;005094-6;2014;;2;2;2;20120;1000;2;312010;2800000;2800000;120000;180000;180000;180000;0;0;0;0;0;0;0;0;0;20180730;20190730;14;1;0;0;0;0;0;98280000;98280000;20180731;
262603200;462832093;2019B;1;61;J;2;1;1;509289-2;2014;42;2;2;2;60960;1000;2;1741680;2800000;2800000;120000;180000;180000;180000;0;0;0;0;0;0;0;0;0;20180730;20190730;16;3;0;0;0;0;0;98280000;98280000;20180731;
262603200;462832093;2019B;1;62;J;2;1;1;509289-2;2014;42;2;2;2;60960;1000;2;1741680;2800000;2800000;120000;180000;180000;180000;0;0;0;0;0;0;0;0;0;20180730;20190730;14;1;0;0;0;0;0;98280000;98280000;20180731;
262603200;462832093;2019B;1;63;J;2;1;1;999999-9;2014;52;2;2;2;79800;17568;2;950010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20180730;20190730;16;3;0;0;0;0;0;98280000;98280000;20180731;
262603200;462832093;2019B;1;64;J;2;1;1;999999-9;2014;52;2;2;2;79800;17568;2;950010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20180730;20190730;16;3;0;0;0;0;0;98280000;98280000;20180731;
262603200;462832093;2019B;1;65;J;2;1;1;516142-8;2015;42;2;2;2;86250;1000;2;1232100;2800000;2800000;120000;180000;180000;180000;0;0;0;0;0;0;0;0;0;20180730;20190730;16;3;0;0;0;0;0;98280000;98280000;20180731;
37688973;462834105;2019B;1;34;J;3;1;9;002143-1;2019;22;1;1;9;0;0;1;0;2000000;2500000;100000;0;0;0;0;0;0;0;0;0;0;0;0;20180802;20190802;18;1;0;0;0;0;0;90550141;90550141;20180928;
37688973;462834129;2019B;1;60;J;3;1;9;015151-3;2019;;1;1;9;0;0;1;0;2000000;2500000;100000;0;0;0;0;0;-10;10;10;0;0;0;0;20180802;20190802;18;5;150;0;0;0;0;90550141;90550141;20190122;
37688973;462834129;2019B;1;99;J;3;1;9;015144-0;2019;10;1;1;9;0;0;1;0;2000000;2500000;100000;0;0;0;0;0;120;60;10;0;0;0;0;20180802;20190802;14;1;150;0;0;0;0;90550141;90550141;20190122;
37688973;462834136;2019B;1;90;J;2;1;1;002129-6;2018;11;1;2;2;100760;1000;2;1115850;2000000;2500000;100000;0;0;0;-34010;0;-1700;-900;-90;0;0;0;0;20180802;20190802;14;1;0;0;0;0;0;90550141;90550141;20190205;
37688973;462834136;2019B;1;130;J;2;1;1;002129-6;2016;11;1;2;2;47950;1000;2;1062050;2000000;2500000;100000;0;0;0;34130;0;840;440;40;0;0;0;0;20180802;20190802;13;0;0;0;0;0;0;90550141;90550141;20190205;
37688973;462834156;2019B;1;50;J;3;1;9;002162-8;2020;10;1;1;9;0;0;1;0;2000000;2500000;100000;0;0;0;0;0;0;0;0;0;0;0;0;20180802;20190802;18;6;0;0;0;0;0;90550141;90550141;20190429;
37688973;462834174;2019B;1;58;J;3;1;9;015103-3;2019;10;1;1;9;0;0;1;0;2000000;2500000;100000;0;0;0;0;0;0;0;0;0;0;0;0;20180802;20190802;18;6;0;0;0;0;0;90550141;90550141;20190606;
37688973;462834177;2019B;1;135;J;2;1;1;015144-0;2019;10;1;2;2;78040;1000;2;1015350;2000000;0;0;0;0;0;-11640;0;20;0;0;0;0;0;0;20180802;20190802;13;0;0;0;0;0;0;90550141;90550141;20190617;
88300896;462834193;2019B;0;4;J;2;1;1;005384-8;2015;10;2;2;2;31030;1000;2;309370;1000000;1000000;100000;50000;50000;50000;6810;0;2560;1080;140;400;50;320;0;20180808;20190808;17;4;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;5;J;2;1;1;003340-5;2011;11;2;2;2;37300;1000;2;305600;1000000;1000000;100000;50000;50000;50000;15820;0;2560;1160;140;400;50;320;0;20180808;20190808;14;1;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;6;J;2;1;1;005228-0;2011;10;2;2;2;30190;1000;2;207850;1000000;1000000;100000;50000;50000;50000;11550;0;2560;1080;140;400;50;320;0;20180808;20190808;16;3;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;7;J;3;1;9;515096-5;2004;42;2;1;9;0;0;1;0;1000000;1000000;100000;50000;50000;50000;0;0;4020;2800;250;230;30;190;0;20180808;20190808;15;2;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;8;J;3;1;9;504033-7;2001;42;2;1;9;0;0;1;0;1000000;1000000;100000;50000;50000;50000;0;0;4020;2800;250;230;30;190;0;20180808;20190808;15;2;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;9;J;2;1;1;003363-4;2013;22;2;2;2;42050;1000;2;920430;1000000;1000000;100000;50000;50000;50000;68930;0;2300;2030;140;400;50;320;0;20180808;20190808;15;2;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;3;J;2;1;1;003139-9;2009;;2;2;2;32090;1000;2;176040;1000000;1000000;100000;50000;50000;50000;9410;0;2300;1550;140;240;30;190;0;20180808;20190808;18;5;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;10;J;2;1;1;005328-7;2015;11;2;2;2;52760;1000;2;866370;1000000;1000000;100000;100000;100000;100000;56570;0;2560;1190;140;400;50;320;0;20180808;20190808;16;3;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;1;J;2;1;1;005384-8;2016;10;2;2;2;31030;1000;2;319510;1000000;1000000;100000;50000;50000;50000;15320;0;2560;1080;140;400;50;320;0;20180808;20190808;18;5;150;0;0;0;0;96745000;96745000;20180813;
88300896;462834193;2019B;0;2;J;2;1;1;003139-9;2012;;2;2;2;32090;1000;2;213290;1000000;1000000;100000;50000;50000;50000;10950;0;2300;1550;140;240;30;190;0;20180808;20190808;18;5;150;0;0;0;0;96745000;96745000;20180813;
228704788;462834203;2019B;0;0;J;2;1;1;001353-6;2013;;1;2;2;44490;1000;2;390650;1000000;1000000;100000;100000;100000;100000;16400;0;2100;1410;130;360;40;290;0;20180826;20190826;18;5;150;0;0;0;0;90540120;90540120;20180813;
104823738;462834210;2019B;0;1;J;2;1;1;001161-4;2010;10;12;2;2;30180;1000;2;146210;750000;750000;0;50000;50000;50000;16090;0;2010;820;0;320;40;260;0;20180811;20190811;18;7;160;0;0;0;0;13330001;13330001;20180813;
104823738;462834210;2019B;0;2;J;2;1;1;001221-1;2012;10;12;2;2;43720;1000;2;236200;750000;750000;0;50000;50000;50000;8760;0;1810;1170;0;190;20;160;0;20180811;20190811;18;9;160;0;0;0;0;13330001;13330001;20180813;
44357422;462834212;2019B;2;1;J;3;1;9;999999-9;1974;10;2;1;9;0;0;1;0;500000;500000;200000;100000;100000;100000;0;0;-770;-300;-100;-130;-20;-110;0;20180813;20190813;15;2;0;0;0;0;0;95200000;95200000;20181224;
44357422;462834212;2019B;2;2;J;3;1;9;003325-1;2009;10;2;1;9;0;0;1;0;500000;500000;100000;0;0;0;0;0;-770;-300;-50;0;0;0;0;20180813;20190813;15;2;0;0;0;0;0;95200000;95200000;20181224;
44357422;462834212;2019B;2;3;J;2;1;1;073014-9;2018;11;2;2;2;26420;1000;2;291300;1000000;1000000;100000;100000;100000;100000;-5730;0;-840;-360;-50;-130;-20;-110;0;20180813;20190813;18;9;0;0;0;0;0;95200000;95200000;20181224;
225948610;462834239;2019B;0;1;J;2;1;1;004370-2;2019;;11;2;2;34500;1000;2;450710;1000000;1000000;100000;50000;50000;50000;25630;0;2320;1550;150;160;20;130;0;20180810;20190810;13;0;100;0;0;0;0;9000001;9000001;20180813;
225948610;462834239;2019B;0;2;J;2;1;1;004370-2;2019;;11;2;2;34500;1000;2;450710;1000000;1000000;100000;50000;50000;50000;25630;0;2320;1550;150;160;20;130;0;20180810;20190810;13;0;100;0;0;0;0;9000001;9000001;20180813;
250297415;462834271;2019B;0;0;J;2;1;1;001292-0;2013;;16;2;2;18220;1000;2;320580;1000000;2000000;200000;200000;200000;200000;19780;0;1940;1550;240;150;20;120;0;20180803;20190803;14;1;170;0;0;0;0;35680001;35680001;20180813;
174998862;462834280;2019B;0;0;J;2;1;1;001285-8;2010;22;18;2;2;59300;1000;2;594820;1000000;1000000;0;0;0;0;9120;0;650;570;0;0;0;0;0;20180829;20190829;18;6;200;0;0;0;0;20000001;20000001;20180813;
86055804;462834284;2019B;0;1;J;2;1;1;001451-6;2017;;13;2;2;34050;1000;2;922000;2000000;3000000;200000;200000;200000;200000;64900;0;2300;1860;260;410;50;330;0;20180812;20190812;18;1;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;2;J;2;1;1;515143-0;2018;42;40;2;2;207150;1000;2;2690320;2000000;3000000;200000;200000;200000;200000;74540;0;4850;3370;460;240;30;190;51010;20180812;20190812;18;1;250;0;0;0;0;77453000;77453000;20180813;
86055804;462834284;2019B;0;3;J;2;1;1;504045-0;2004;42;13;2;2;56300;1000;2;731150;2000000;3000000;200000;200000;200000;200000;26130;0;4850;3370;460;240;30;190;29510;20180812;20190812;18;1;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;4;J;2;1;1;515103-1;2007;42;13;2;2;75100;1000;2;975340;2000000;3000000;200000;200000;200000;200000;36180;0;4850;3370;460;240;30;190;23300;20180812;20190812;18;9;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;5;J;3;1;9;065004-8;2014;23;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;2300;2440;260;0;0;0;0;20180812;20190812;18;7;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;6;J;3;1;9;999999-9;1995;52;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;4000;1010;460;0;0;0;0;20180812;20190812;18;9;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;19;J;2;1;1;001420-6;2015;11;13;2;2;27820;1000;2;597850;2000000;3000000;200000;200000;200000;200000;40260;0;2570;1400;260;320;40;260;0;20180812;20190812;13;0;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;20;J;2;1;1;515135-0;2018;42;40;2;2;162260;1000;2;2107310;2000000;3000000;200000;200000;200000;200000;61390;0;4850;3370;460;160;20;130;54360;20180812;20190812;13;0;250;0;0;0;0;77453000;77453000;20180813;
86055804;462834284;2019B;0;13;J;3;1;9;005459-3;2017;;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;2300;1860;260;0;0;0;0;20180812;20190812;18;5;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;14;J;3;1;9;065005-6;2014;23;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;2300;2440;260;0;0;0;0;20180812;20190812;15;2;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;15;J;3;1;9;504064-7;1997;42;40;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;4850;3370;460;0;0;0;0;20180812;20190812;18;5;250;0;0;0;0;77453000;77453000;20180813;
86055804;462834284;2019B;0;16;J;3;1;9;516047-2;1996;50;41;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;5140;3700;460;0;0;0;0;20180812;20190812;16;3;250;0;0;0;0;75690000;75690000;20180813;
86055804;462834284;2019B;0;17;J;3;1;9;999999-9;2015;52;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;4000;1010;460;0;0;0;0;20180812;20190812;15;2;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;18;J;2;1;1;001277-7;2016;;13;2;2;19410;1000;2;594850;2000000;3000000;200000;200000;200000;200000;30850;0;2300;1860;260;320;40;260;0;20180812;20190812;14;1;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;7;J;2;1;1;022125-2;2017;22;40;2;2;62850;1000;2;1014030;2000000;3000000;200000;200000;200000;200000;61690;0;2300;2440;260;410;50;330;0;20180812;20190812;18;8;250;0;0;0;0;77453000;77453000;20180813;
86055804;462834284;2019B;0;8;J;2;1;1;022115-5;2015;22;13;2;2;32880;1000;2;825800;2000000;3000000;200000;200000;200000;200000;69070;0;2300;2440;260;410;50;330;0;20180812;20190812;18;6;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;9;J;2;1;1;022166-0;2018;23;40;2;2;70040;1000;2;1130030;2000000;3000000;200000;200000;200000;200000;71890;0;2300;2440;260;410;50;330;0;20180812;20190812;18;7;250;0;0;0;0;77465000;77465000;20180813;
86055804;462834284;2019B;0;10;J;3;1;9;001262-9;2012;10;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;2570;1300;260;0;0;0;0;20180812;20190812;18;7;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;11;J;2;1;1;021239-3;2012;11;13;2;2;30770;1000;2;656120;2000000;3000000;200000;200000;200000;200000;50050;0;2570;1430;260;410;50;330;0;20180812;20190812;18;5;250;0;0;0;0;14000001;14000001;20180813;
86055804;462834284;2019B;0;12;J;3;1;9;005238-8;2011;22;13;1;9;0;0;1;0;2000000;3000000;200000;0;0;0;0;0;2300;2440;260;0;0;0;0;20180812;20190812;18;6;250;0;0;0;0;14000001;14000001;20180813;
71474892;462834290;2019B;1;9;J;3;1;9;504149-0;2014;42;37;1;9;0;0;1;0;2000000;2000000;100000;0;0;0;0;0;0;0;0;0;0;0;0;20180810;20190810;14;1;0;0;0;0;0;79180000;79180000;20180827;
94618820;462834292;2019B;1;0;J;2;1;1;004395-8;2015;10;13;2;2;94060;1050;2;1831880;2000000;2000000;200000;200000;200000;200000;0;0;0;0;0;0;0;0;0;20180812;20190812;18;8;0;0;0;0;0;13280001;13280001;20181227;
183467578;462834294;2019B;0;6;J;2;1;1;509032-6;2011;40;36;2;2;45270;1000;2;718540;1000000;1750000;500000;200000;200000;200000;9010;0;2050;840;680;140;20;110;4520;20180804;20190804;18;6;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;7;J;2;1;1;509278-7;2012;40;36;2;2;53020;1000;2;841520;1000000;1750000;500000;200000;200000;200000;18800;0;2050;840;680;140;20;110;4520;20180804;20190804;18;6;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;8;J;2;1;1;017034-8;2016;22;36;2;2;46200;1000;2;708950;1000000;1750000;500000;200000;200000;200000;31680;0;1250;1260;390;240;30;190;0;20180804;20190804;17;4;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;9;J;2;1;1;015065-7;2014;40;36;2;2;36510;1000;2;579600;1000000;1750000;500000;200000;200000;200000;8720;0;2050;840;680;230;30;190;3810;20180804;20190804;17;4;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;10;J;2;1;1;001414-1;2015;;36;2;2;15380;1000;2;379040;1000000;1750000;500000;200000;200000;200000;20030;0;1250;960;390;100;10;80;0;20180804;20190804;17;4;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;11;J;2;1;1;001418-4;2016;10;36;2;2;14900;1000;2;302910;1000000;1750000;500000;200000;200000;200000;13270;0;1380;670;390;240;30;190;0;20180804;20190804;14;1;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;12;J;2;1;1;003371-5;2013;23;36;2;2;67370;1000;2;698910;1000000;1750000;500000;200000;200000;200000;34630;0;1250;1260;390;670;80;540;0;20180804;20190804;18;7;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;13;J;2;1;1;506083-4;2014;40;36;2;2;56170;1000;2;891560;1000000;1750000;500000;200000;200000;200000;36460;0;2050;840;680;230;30;190;7710;20180804;20190804;16;3;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;1;J;2;1;1;015105-0;2014;23;36;2;2;57730;1000;2;1126370;1000000;1750000;500000;200000;200000;200000;45520;0;1250;1260;390;240;30;190;4980;20180804;20190804;18;9;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;2;J;2;1;1;015071-1;2011;11;36;2;2;28390;1000;2;378640;1000000;1750000;500000;200000;200000;200000;16130;0;1380;720;390;240;30;190;0;20180804;20190804;16;3;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;3;J;2;1;1;003364-2;2018;22;36;2;2;42050;1000;2;1604950;1000000;1750000;500000;200000;200000;200000;86220;0;1250;1260;390;240;30;190;0;20180804;20190804;18;7;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;4;J;2;1;1;001312-9;2011;;36;2;2;18220;1000;2;257820;1000000;1750000;500000;200000;200000;200000;12940;0;1250;960;390;100;10;80;0;20180804;20190804;17;4;150;0;0;0;0;78000001;78000001;20180813;
183467578;462834294;2019B;0;5;J;2;1;1;015065-7;2009;40;36;2;2;26690;1000;2;423600;1000000;1750000;500000;200000;200000;200000;6440;0;2050;840;680;230;30;190;2630;20180804;20190804;18;9;150;0;0;0;0;78000001;78000001;20180813;
165496269;462834322;2019B;1;11;J;2;1;1;008159-0;2015;23;11;2;2;51800;1000;2;1018120;0;0;100000;100000;100000;100000;10930;0;0;0;0;0;0;0;0;20180812;20190812;18;7;130;0;0;0;0;1000001;1000001;20190422;
36583342;462834325;2019B;3;24;J;2;1;1;811147-2;2018;30;11;2;2;22230;1000;2;89610;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20180813;20190813;13;0;0;0;0;0;0;1000001;1000001;20180921;
36583342;462834332;2019B;1;16;J;2;1;1;033103-1;2019;11;11;2;2;137720;1000;2;2303630;1000000;1000000;100000;0;0;0;8120;0;30;-110;80;0;0;0;0;20180813;20190813;18;1;200;0;0;0;0;1000001;1000001;20190607;
119519820;462834334;2019B;0;0;J;2;1;1;015065-7;2009;40;11;2;2;21450;900;2;382350;500000;500000;0;0;0;0;19580;0;4950;1270;0;0;0;0;0;20180818;20190818;18;1;190;0;0;0;0;6600001;6600001;20180813;
144587577;462834335;2019B;0;0;J;2;1;1;005280-9;2012;10;36;2;2;18240;1000;2;291480;800000;800000;0;200000;200000;200000;19370;0;2090;950;0;360;40;290;0;20180811;20190811;14;1;160;0;0;0;0;78000001;78000001;20180813;
237140251;462834344;2019B;1;74;J;2;1;1;005506-9;2019;11;39;2;2;92810;1050;2;2079690;4000000;8000000;500000;500000;500000;500000;5740;0;30;-130;210;320;40;260;0;20180809;20190809;14;1;170;0;0;0;0;75900001;75900001;20190416;
98266701;462834349;2019B;1;6;J;3;1;9;001413-3;2019;;4;1;9;0;0;1;0;1500000;1500000;200000;200000;200000;200000;0;0;0;0;0;0;0;0;0;20180812;20190812;16;3;0;0;0;0;0;89560000;89560000;20190306;
147435960;462834355;2019B;1;18;J;2;1;1;999999-9;2018;52;12;2;2;2800000;99999;2;5000000;4000000;8000000;1000000;0;0;0;0;0;0;0;0;0;0;0;0;20180809;20190809;18;1;0;0;0;0;0;13200001;13200001;20180830;
147435960;462834361;2019B;1;89;J;2;1;1;513246-0;2019;50;12;2;2;2609610;1000;2;4236380;4000000;8000000;1000000;100000;100000;100000;48430;0;890;760;370;30;0;30;0;20180809;20190809;13;0;150;0;0;0;0;13200001;13200001;20181227;
147435960;462834364;2019B;1;59;J;2;1;1;014088-0;2019;10;12;2;2;263660;1000;2;1049600;4000000;8000000;1000000;0;0;0;1430;0;350;220;160;0;0;0;0;20180809;20190809;17;4;150;0;0;0;0;13200001;13200001;20190211;
43266483;462834373;2019B;0;1;J;2;1;1;005459-3;2017;;16;2;2;44260;1000;2;397050;1000000;1000000;0;50000;50000;50000;16250;0;1090;730;0;80;10;60;0;20180810;20190810;18;1;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;2;J;2;1;1;005385-6;2016;;16;2;2;44260;1000;2;335870;1000000;1000000;0;50000;50000;50000;13820;0;1090;730;0;80;10;60;0;20180810;20190810;18;1;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;3;J;2;1;1;001433-8;2018;;16;2;2;38170;1000;2;451880;1000000;1000000;0;50000;50000;50000;15590;0;1090;730;0;80;10;60;0;20180810;20190810;18;1;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;4;J;2;1;1;001389-7;2015;;16;2;2;38170;1000;2;354910;1000000;1000000;0;50000;50000;50000;12360;0;1090;730;0;80;10;60;0;20180810;20190810;18;8;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;5;J;2;1;1;001433-8;2018;;16;2;2;38170;1000;2;451880;1000000;1000000;0;50000;50000;50000;15590;0;1090;730;0;80;10;60;0;20180810;20190810;18;8;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;6;J;2;1;1;001389-7;2015;;16;2;2;38170;1000;2;354910;1000000;1000000;0;50000;50000;50000;12360;0;1090;730;0;80;10;60;0;20180810;20190810;18;7;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;13;J;2;1;1;001341-2;2015;10;16;2;2;32790;1000;2;369560;1000000;1000000;0;50000;50000;50000;8550;0;1210;510;0;190;20;150;0;20180810;20190810;18;8;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;14;J;2;1;1;005476-3;2019;10;16;2;2;18050;1000;2;749350;1000000;1000000;0;50000;50000;50000;19830;0;1210;510;0;190;20;150;0;20180810;20190810;18;8;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;15;J;2;1;1;004426-1;2019;10;16;2;2;33790;1000;2;574780;1000000;1000000;0;50000;50000;50000;13640;0;1210;550;0;190;20;150;0;20180810;20190810;13;0;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;7;J;2;1;1;001341-2;2012;10;16;2;2;32790;1000;2;273410;1000000;1000000;0;50000;50000;50000;6460;0;1210;510;0;190;20;150;0;20180810;20190810;18;6;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;8;J;2;1;1;005277-9;2013;10;16;2;2;30920;1000;2;294200;1000000;1000000;0;50000;50000;50000;10460;0;1210;550;0;190;20;150;0;20180810;20190810;18;5;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;9;J;2;1;1;005384-8;2015;10;16;2;2;32510;1000;2;300710;1000000;1000000;0;50000;50000;50000;12300;0;1210;510;0;190;20;150;0;20180810;20190810;16;3;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;10;J;2;1;1;022115-5;2016;23;16;2;2;35620;1000;2;894410;1000000;1000000;0;50000;50000;50000;23730;0;1090;960;0;190;20;150;0;20180810;20190810;18;1;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;11;J;2;1;1;004444-0;2016;23;16;2;2;34520;1000;2;747030;1000000;1000000;0;50000;50000;50000;34530;0;1090;960;0;190;20;150;0;20180810;20190810;18;1;150;0;0;0;0;32110000;32110000;20180813;
43266483;462834373;2019B;0;12;J;2;1;1;001433-8;2017;;16;2;2;38170;1000;2;401570;1000000;1000000;0;50000;50000;50000;14570;0;1090;730;0;80;10;60;0;20180810;20190810;14;1;150;0;0;0;0;32110000;32110000;20180813;
256141817;449647585;2019B;2;5;J;2;1;9;999999-9;2012;58;13;2;9;0;0;0;0;0;0;0;500000;500000;100000;0;0;0;0;0;-20;-10;-30;0;20180130;20190130;0;0;230;0;0;0;0;14940000;14940000;20190124;
44763495;449647593;2019B;1;1;J;2;1;9;999999-9;2004;58;2;2;9;0;0;0;0;0;0;0;21500000;21500000;6140000;0;0;0;0;0;0;0;0;0;20180701;20190202;0;0;280;0;0;0;0;99650000;99650000;20180711;
171103127;449647615;2019B;0;1;J;2;1;9;999999-9;2010;58;21;2;9;0;0;0;0;0;0;0;4800000;4800000;900000;0;0;0;0;0;350;150;920;0;20180216;20190216;0;0;200;0;0;0;0;46430000;46430000;20180207;
247277318;449647623;2019B;0;1;J;2;1;9;999999-9;1996;58;18;2;9;0;0;0;0;0;0;0;50000000;50000000;0;0;0;0;0;0;2430;1300;0;0;20180201;20190201;0;0;290;0;0;0;0;26152210;26152210;20180207;
73632906;449647634;2019B;2;1;J;2;1;9;999999-9;2003;58;7;2;9;0;0;0;0;0;0;0;3100000;3100000;0;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;230;0;0;0;0;83409360;83409360;20180808;
133131135;449647640;2019B;0;1;J;2;1;9;999999-9;1995;58;39;2;9;0;0;0;0;0;0;0;1000000;1000000;200000;0;0;0;0;0;450;140;910;0;20180131;20190131;0;0;290;0;0;0;0;74063400;74063400;20180207;
57320731;449647659;2019B;2;1;J;2;1;9;999999-9;2013;58;4;2;9;0;0;0;0;0;0;0;17700000;17700000;4720000;0;0;0;0;0;-680;-370;-4130;0;20180131;20190131;0;0;180;0;0;0;0;89801260;89801260;20180806;
68921377;449647661;2019B;0;1;J;2;1;9;999999-9;2014;58;18;2;9;0;0;0;0;0;0;0;27000000;27000000;1350000;0;0;0;0;0;1100;600;1240;0;20180205;20190205;0;0;150;0;0;0;0;24360022;24360022;20180208;
50482908;449647669;2019B;0;1;J;2;1;9;999999-9;2010;58;5;2;9;0;0;0;0;0;0;0;600000;600000;200000;0;0;0;0;0;100;30;320;0;20180131;20190131;0;0;200;0;0;0;0;88400000;88400000;20180208;
183342302;449647691;2019B;1;1;J;2;1;9;999999-9;2013;58;9;2;9;0;0;0;0;0;0;0;4500000;4500000;900000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;220;0;0;0;0;12515505;12515505;20180709;
183342302;449647691;2019B;1;2;J;2;1;9;999999-9;2009;58;9;2;9;0;0;0;0;0;0;0;4500000;4500000;900000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;220;0;0;0;0;12515505;12515505;20180709;
183342302;449647691;2019B;1;3;J;2;1;9;999999-9;2012;58;9;2;9;0;0;0;0;0;0;0;4500000;4500000;900000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;220;0;0;0;0;12515505;12515505;20180709;
183342302;449647691;2019B;1;4;J;2;1;9;999999-9;2012;58;9;2;9;0;0;0;0;0;0;0;5250000;5250000;1050000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;220;0;0;0;0;12515505;12515505;20180709;
183342302;449647691;2019B;1;5;J;2;1;9;999999-9;2018;58;9;2;9;0;0;0;0;0;0;0;4500000;4500000;900000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;220;0;0;0;0;12515505;12515505;20180709;
232660290;449647699;2019B;1;1;J;2;1;9;999999-9;2011;58;5;2;9;0;0;0;0;0;0;0;5100000;5100000;1190000;0;0;0;0;0;0;0;0;0;20180701;20190131;0;0;300;0;0;0;0;88940000;88940000;20180709;
254241084;449647731;2019B;0;1;J;2;1;9;999999-9;2005;58;39;2;9;0;0;0;0;0;0;0;1000000;1000000;100000;0;0;0;0;0;420;130;430;0;20180201;20190201;0;0;250;0;0;0;0;74063400;74063400;20180208;
